"Prev.Length","Prev.Size","Tile.Size","Top.Row","Browse.Time"
100,0.3875249,0.2,"TC",19.164811502696
80,0.5875249,0.2,"TC",23.2634263823139
80,0.3875249,0.2,"TC",23.2765886522628
100,0.5875249,0.2,"TC",17.3813326293249
100,0.3875249,0.2,"TC",15.8246076962421
80,0.5875249,0.2,"TC",11.9992737648186
80,0.3875249,0.2,"TC",17.0392762921609
100,0.5875249,0.2,"TC",15.2696864351829
100,0.3875249,0.2,"TC",19.5755878743204
80,0.5875249,0.2,"TC",15.7740836252588
80,0.3875249,0.2,"TC",17.7315866531005
100,0.5875249,0.2,"TC",16.2902242633953
100,0.3875249,0.2,"TC",21.7087753174822
80,0.5875249,0.2,"TC",14.1154949642176
80,0.3875249,0.2,"TC",12.1293735653872
100,0.5875249,0.2,"TC",13.2628989846984
100,0.3875249,0.2,"TC",26.0519340188503
80,0.5875249,0.2,"TC",13.5947081361166
80,0.3875249,0.2,"TC",16.5303107090981
100,0.5875249,0.2,"TC",17.9935824839321
100,0.3875249,0.2,"TC",15.5778292376858
80,0.5875249,0.2,"TC",14.8981770116133
80,0.3875249,0.2,"TC",19.9311771765057
100,0.5875249,0.2,"TC",16.5841329474671
100,0.3875249,0.2,"TC",19.4422804251285
80,0.5875249,0.2,"TC",15.4024313364502
80,0.3875249,0.2,"TC",22.2552886911184
100,0.5875249,0.2,"TC",9.47817001797489
100,0.3875249,0.2,"TC",20.7887474039324
80,0.5875249,0.2,"TC",20.5359511659987
80,0.3875249,0.2,"TC",23.5081645949151
100,0.5875249,0.2,"TC",16.1779959834678
100,0.3875249,0.2,"TC",23.536534513607
80,0.5875249,0.2,"TC",17.2540251516517
80,0.3875249,0.2,"TC",18.7139682380843
100,0.5875249,0.2,"TC",18.5445452455566
100,0.3875249,0.2,"TC",20.0959055339214
80,0.5875249,0.2,"TC",12.0321931436539
80,0.3875249,0.2,"TC",13.4618790195169
100,0.5875249,0.2,"TC",16.0439360832207
100,0.3875249,0.2,"TC",16.6116213802547
80,0.5875249,0.2,"TC",13.9104131659147
80,0.3875249,0.2,"TC",19.0844622928786
100,0.5875249,0.2,"TC",21.9624643650476
100,0.3875249,0.2,"TC",19.9247527831907
80,0.5875249,0.2,"TC",15.3590187218444
80,0.3875249,0.2,"TC",14.6266958745192
100,0.5875249,0.2,"TC",16.0259804241658
100,0.3875249,0.2,"TC",20.0381943067215
80,0.5875249,0.2,"TC",18.3601860074118
80,0.3875249,0.2,"TC",21.2691200500753
100,0.5875249,0.2,"TC",14.5485950154859
100,0.3875249,0.2,"TC",22.3138827162665
80,0.5875249,0.2,"TC",17.7206728139542
80,0.3875249,0.2,"TC",20.9035048056154
100,0.5875249,0.2,"TC",19.4366609331089
100,0.3875249,0.2,"TC",15.9228553878339
80,0.5875249,0.2,"TC",15.609010491714
80,0.3875249,0.2,"TC",16.2515932543731
100,0.5875249,0.2,"TC",12.5799142564299
100,0.3875249,0.2,"TC",20.5479155039642
80,0.5875249,0.2,"TC",16.9233487185223
80,0.3875249,0.2,"TC",14.4822529785072
100,0.5875249,0.2,"TC",12.6864648763141
100,0.3875249,0.2,"TC",20.2062980980941
80,0.5875249,0.2,"TC",24.5487308581526
80,0.3875249,0.2,"TC",23.9898801846531
100,0.5875249,0.2,"TC",16.2865491251258
100,0.3875249,0.2,"TC",15.2843766111191
80,0.5875249,0.2,"TC",17.7480378409264
80,0.3875249,0.2,"TC",19.0904797609156
100,0.5875249,0.2,"TC",14.6007424775768
100,0.3875249,0.2,"TC",14.3895052653032
80,0.5875249,0.2,"TC",23.4026493845126
80,0.3875249,0.2,"TC",16.865620884192
100,0.5875249,0.2,"TC",13.4159514124516
100,0.3875249,0.2,"TC",22.8728424397164
80,0.5875249,0.2,"TC",18.5244376214958
80,0.3875249,0.2,"TC",15.1573847037513
100,0.5875249,0.2,"TC",14.81413470763
100,0.3875249,0.2,"TC",19.3941365844766
80,0.5875249,0.2,"TC",15.9595259038455
80,0.3875249,0.2,"TC",18.0294516485633
100,0.5875249,0.2,"TC",18.9565112916485
100,0.3875249,0.2,"TC",18.1111681970842
80,0.5875249,0.2,"TC",17.1268505444672
80,0.3875249,0.2,"TC",19.3610389791474
100,0.5875249,0.2,"TC",23.611651576392
100,0.3875249,0.2,"TC",15.1395040592164
80,0.5875249,0.2,"TC",16.5973021611759
80,0.3875249,0.2,"TC",14.6710776899016
100,0.5875249,0.2,"TC",17.6953946282059
100,0.3875249,0.2,"TC",19.8739847930815
80,0.5875249,0.2,"TC",16.2092162737788
80,0.3875249,0.2,"TC",15.429384806924
100,0.5875249,0.2,"TC",19.3184145190305
100,0.3875249,0.2,"TC",19.6219404358412
80,0.5875249,0.2,"TC",19.3759397664137
80,0.3875249,0.2,"TC",19.4869571638703
100,0.5875249,0.2,"TC",12.9414688839015
100,0.3875249,0.2,"TC",15.6982593025466
80,0.5875249,0.2,"TC",17.5396173526603
80,0.3875249,0.2,"TC",18.3516178683455
100,0.5875249,0.2,"TC",20.9123485719482
100,0.3875249,0.2,"TC",12.3142582673414
80,0.5875249,0.2,"TC",17.712783099283
80,0.3875249,0.2,"TC",20.1960859118723
100,0.5875249,0.2,"TC",17.3080489552522
100,0.3875249,0.2,"TC",17.4342306429507
80,0.5875249,0.2,"TC",17.2266451862062
80,0.3875249,0.2,"TC",17.8258502326406
100,0.5875249,0.2,"TC",18.3607452593357
100,0.3875249,0.2,"TC",21.5011966554663
80,0.5875249,0.2,"TC",12.17959906373
80,0.3875249,0.2,"TC",18.0074354501616
100,0.5875249,0.2,"TC",15.0764804814547
100,0.3875249,0.2,"TC",21.839680961242
80,0.5875249,0.2,"TC",15.1964209646639
80,0.3875249,0.2,"TC",17.874569353125
100,0.5875249,0.2,"TC",9.52639203002811
100,0.3875249,0.2,"TC",22.4772297980299
80,0.5875249,0.2,"TC",19.247268351236
80,0.3875249,0.2,"TC",22.3195617644624
100,0.5875249,0.2,"TC",15.8732327578462
100,0.3875249,0.2,"TC",16.1610082555094
80,0.5875249,0.2,"TC",16.6687233088819
80,0.3875249,0.2,"TC",21.4656510348413
100,0.5875249,0.2,"TC",15.8501342868175
100,0.3875249,0.2,"TC",22.707395523668
80,0.5875249,0.2,"TC",12.8751816292171
80,0.3875249,0.2,"TC",18.0355996788672
100,0.5875249,0.2,"TC",15.0482305774985
100,0.3875249,0.2,"TC",18.0922139076354
80,0.5875249,0.2,"TC",19.0754934998934
80,0.3875249,0.2,"TC",18.8472612290143
100,0.5875249,0.2,"TC",15.1218597858504
100,0.3875249,0.2,"TC",12.434713056276
80,0.5875249,0.2,"TC",12.7556443247026
80,0.3875249,0.2,"TC",15.9524182880065
100,0.5875249,0.2,"TC",14.6383823833882
100,0.3875249,0.2,"TC",17.6424056000366
80,0.5875249,0.2,"TC",14.8516021171399
80,0.3875249,0.2,"TC",12.8354434592072
100,0.5875249,0.2,"TC",17.3750696194416
100,0.3875249,0.2,"TC",14.5040707576616
80,0.5875249,0.2,"TC",15.5843458979734
80,0.3875249,0.2,"TC",22.1933940217378
100,0.5875249,0.2,"TC",10.8557299121308
100,0.3875249,0.2,"TC",21.5112504893645
80,0.5875249,0.2,"TC",10.9296740308603
80,0.3875249,0.2,"TC",15.6741462874159
100,0.5875249,0.2,"TC",13.4445144370473
100,0.3875249,0.2,"TC",18.5694819586126
80,0.5875249,0.2,"TC",14.560861559819
80,0.3875249,0.2,"TC",14.1027279584784
100,0.5875249,0.2,"TC",20.7098459276412
100,0.3875249,0.2,"TC",16.0085484322318
80,0.5875249,0.2,"TC",14.6495241847758
80,0.3875249,0.2,"TC",18.4006736457164
100,0.5875249,0.2,"TC",16.358919442613
100,0.3875249,0.2,"TC",19.1724223878782
80,0.5875249,0.2,"TC",19.8238684955099
80,0.3875249,0.2,"TC",24.6960215889655
100,0.5875249,0.2,"TC",16.2367043504675
100,0.3875249,0.2,"TC",20.4886861497299
80,0.5875249,0.2,"TC",19.4079220969173
80,0.3875249,0.2,"TC",21.0178831011563
100,0.5875249,0.2,"TC",13.2286249303778
100,0.3875249,0.2,"TC",19.4826730921793
80,0.5875249,0.2,"TC",17.0144675810145
80,0.3875249,0.2,"TC",17.3230947199881
100,0.5875249,0.2,"TC",14.0707435073344
100,0.3875249,0.2,"TC",20.0693583156638
80,0.5875249,0.2,"TC",16.9947888638328
80,0.3875249,0.2,"TC",20.0607138482285
100,0.5875249,0.2,"TC",15.8566518460822
100,0.3875249,0.2,"TC",18.5677974073828
80,0.5875249,0.2,"TC",16.9483904660687
80,0.3875249,0.2,"TC",15.0616325041603
100,0.5875249,0.2,"TC",18.7696572508456
100,0.3875249,0.2,"TC",21.7179794808931
80,0.5875249,0.2,"TC",16.1551564947302
80,0.3875249,0.2,"TC",21.363745281356
100,0.5875249,0.2,"TC",17.6691991071096
100,0.3875249,0.2,"TC",18.8401528080288
80,0.5875249,0.2,"TC",12.8110795474531
80,0.3875249,0.2,"TC",20.2095090636872
100,0.5875249,0.2,"TC",16.9004567548587
100,0.3875249,0.2,"TC",15.4947210440844
80,0.5875249,0.2,"TC",23.0465558959043
80,0.3875249,0.2,"TC",21.8371344615817
100,0.5875249,0.2,"TC",11.5093280555726
100,0.3875249,0.2,"TC",20.0492923339786
80,0.5875249,0.2,"TC",14.4882713146781
80,0.3875249,0.2,"TC",23.8077639814907
100,0.5875249,0.2,"TC",14.3145139406137
100,0.3875249,0.2,"TC",24.7179530599242
80,0.5875249,0.2,"TC",20.6088755329514
80,0.3875249,0.2,"TC",16.7537832531991
100,0.5875249,0.2,"TC",15.6563559524986
100,0.3875249,0.2,"TC",15.4586978952652
80,0.5875249,0.2,"TC",15.4908343871801
80,0.3875249,0.2,"TC",13.8953957554389
100,0.5875249,0.2,"TC",13.7595678461563
100,0.3875249,0.2,"TC",18.9669910402641
80,0.5875249,0.2,"TC",18.7572391357695
80,0.3875249,0.2,"TC",17.807999802929
100,0.5875249,0.2,"TC",19.7075547726442
100,0.3875249,0.2,"TC",15.5374080236997
80,0.5875249,0.2,"TC",16.4180744851887
80,0.3875249,0.2,"TC",17.7408922469058
100,0.5875249,0.2,"TC",15.6064286324559
100,0.3875249,0.2,"TC",18.7425446356806
80,0.5875249,0.2,"TC",14.9090539116913
80,0.3875249,0.2,"TC",18.3389351631992
100,0.5875249,0.2,"TC",9.2173391687398
100,0.3875249,0.2,"TC",21.0780928727717
80,0.5875249,0.2,"TC",11.8131028098164
80,0.3875249,0.2,"TC",19.9169956785635
100,0.5875249,0.2,"TC",20.3395851454408
100,0.3875249,0.2,"TC",23.4311691631394
80,0.5875249,0.2,"TC",11.9953608168157
80,0.3875249,0.2,"TC",13.182977209808
100,0.5875249,0.2,"TC",21.8136021309532
100,0.3875249,0.2,"TC",18.3187984373426
80,0.5875249,0.2,"TC",21.9857944892866
80,0.3875249,0.2,"TC",22.2346315443593
100,0.5875249,0.2,"TC",20.568628853501
100,0.3875249,0.2,"TC",17.6242609920992
80,0.5875249,0.2,"TC",18.3230308024461
80,0.3875249,0.2,"TC",18.3634144771959
100,0.5875249,0.2,"TC",15.4191318330929
100,0.3875249,0.2,"TC",18.4122086352128
80,0.5875249,0.2,"TC",24.4687255913566
80,0.3875249,0.2,"TC",22.3172742236512
100,0.5875249,0.2,"TC",12.0592036894524
100,0.3875249,0.2,"TC",16.3640946973737
80,0.5875249,0.2,"TC",14.6743389139024
80,0.3875249,0.2,"TC",17.1858727640413
100,0.5875249,0.2,"TC",15.6631586316018
100,0.3875249,0.2,"TC",16.3493926449132
80,0.5875249,0.2,"TC",14.7612897961453
80,0.3875249,0.2,"TC",24.3009280075769
100,0.5875249,0.2,"TC",17.4221110075417
100,0.3875249,0.2,"TC",15.8555535426438
80,0.5875249,0.2,"TC",14.7503245630309
80,0.3875249,0.2,"TC",22.105443138398
100,0.5875249,0.2,"TC",20.7154828021641
100,0.3875249,0.2,"TC",21.0958555341666
80,0.5875249,0.2,"TC",15.4506094775291
80,0.3875249,0.2,"TC",15.7538591087541
100,0.5875249,0.2,"TC",16.3107404180355
100,0.3875249,0.2,"TC",18.0241427435467
80,0.5875249,0.2,"TC",14.6543316002513
80,0.3875249,0.2,"TC",18.6669406504599
100,0.5875249,0.2,"TC",17.3068724893818
100,0.3875249,0.2,"TC",19.5156486786286
80,0.5875249,0.2,"TC",17.7928594525607
80,0.3875249,0.2,"TC",18.0318054231807
100,0.5875249,0.2,"TC",17.1318536568983
100,0.3875249,0.2,"TC",17.837843218663
80,0.5875249,0.2,"TC",19.908399980343
80,0.3875249,0.2,"TC",18.8459080505087
100,0.5875249,0.2,"TC",16.3347630204301
100,0.3875249,0.2,"TC",19.1199655854904
80,0.5875249,0.2,"TC",13.1378569259647
80,0.3875249,0.2,"TC",23.5462459234229
100,0.5875249,0.2,"TC",21.4837702889881
100,0.3875249,0.2,"TC",23.1539511557426
80,0.5875249,0.2,"TC",19.9974580845
80,0.3875249,0.2,"TC",22.4567997767819
100,0.5875249,0.2,"TC",18.1685460392299
100,0.3875249,0.2,"TC",16.7885442157114
80,0.5875249,0.2,"TC",15.6505410282464
80,0.3875249,0.2,"TC",24.2172208200927
100,0.5875249,0.2,"TC",15.3753079112372
100,0.3875249,0.2,"TC",16.9707911167434
80,0.5875249,0.2,"TC",19.8707202371706
80,0.3875249,0.2,"TC",20.3461073828339
100,0.5875249,0.2,"TC",16.8591973577955
100,0.3875249,0.2,"TC",18.5577244495619
80,0.5875249,0.2,"TC",14.0831140063484
80,0.3875249,0.2,"TC",21.0771956238281
100,0.5875249,0.2,"TC",16.9402039467759
100,0.3875249,0.2,"TC",19.6295924237511
80,0.5875249,0.2,"TC",19.5396426110621
80,0.3875249,0.2,"TC",16.1567022245843
100,0.5875249,0.2,"TC",16.5259933463683
100,0.3875249,0.2,"TC",18.9904550701588
80,0.5875249,0.2,"TC",17.0584602301197
80,0.3875249,0.2,"TC",18.2065498389107
100,0.5875249,0.2,"TC",18.9765504583035
100,0.3875249,0.2,"TC",19.2198203417294
80,0.5875249,0.2,"TC",11.139249784674
80,0.3875249,0.2,"TC",14.8095296573068
100,0.5875249,0.2,"TC",16.8997339572988
100,0.3875249,0.2,"TC",19.949167678564
80,0.5875249,0.2,"TC",11.2798065201596
80,0.3875249,0.2,"TC",19.6580095602862
100,0.5875249,0.2,"TC",21.2980773480067
100,0.3875249,0.2,"TC",16.2117930996684
80,0.5875249,0.2,"TC",18.4305483410706
80,0.3875249,0.2,"TC",16.1665374697465
100,0.5875249,0.2,"TC",15.3941320898892
100,0.3875249,0.2,"TC",18.9705067854823
80,0.5875249,0.2,"TC",9.78120617767665
80,0.3875249,0.2,"TC",14.9784132135162
100,0.5875249,0.2,"TC",16.3707221292864
100,0.3875249,0.2,"TC",23.8977204359205
80,0.5875249,0.2,"TC",17.9765636345741
80,0.3875249,0.2,"TC",23.2103188531127
100,0.5875249,0.2,"TC",17.5191099297819
100,0.3875249,0.2,"TC",21.3773695071725
80,0.5875249,0.2,"TC",16.0292008033402
80,0.3875249,0.2,"TC",22.8239063377866
100,0.5875249,0.2,"TC",12.7625733626572
100,0.3875249,0.2,"TC",17.8724061064782
80,0.5875249,0.2,"TC",15.7360769795918
80,0.3875249,0.2,"TC",16.8559460438503
100,0.5875249,0.2,"TC",13.787077113039
100,0.3875249,0.2,"TC",17.6914520593221
80,0.5875249,0.2,"TC",13.3064115021891
80,0.3875249,0.2,"TC",22.964776224845
100,0.5875249,0.2,"TC",18.5934993970609
100,0.3875249,0.2,"TC",14.6690256810858
80,0.5875249,0.2,"TC",16.6582272800636
80,0.3875249,0.2,"TC",19.2602565930826
100,0.5875249,0.2,"TC",16.5917404269598
100,0.3875249,0.2,"TC",17.6337352514114
80,0.5875249,0.2,"TC",13.0655322656476
80,0.3875249,0.2,"TC",20.3234027682354
100,0.5875249,0.2,"TC",12.8653704414221
100,0.3875249,0.2,"TC",23.7933850559878
80,0.5875249,0.2,"TC",12.9314415355832
80,0.3875249,0.2,"TC",23.6480171087691
100,0.5875249,0.2,"TC",19.418401977538
100,0.3875249,0.2,"TC",19.013316133449
80,0.5875249,0.2,"TC",19.3382885070492
80,0.3875249,0.2,"TC",21.070660695988
100,0.5875249,0.2,"TC",16.4421103509928
100,0.3875249,0.2,"TC",18.7490207581222
80,0.5875249,0.2,"TC",17.2398368538699
80,0.3875249,0.2,"TC",21.0234475476975
100,0.5875249,0.2,"TC",10.9627684267252
100,0.3875249,0.2,"TC",21.8086358702596
80,0.5875249,0.2,"TC",14.4441514867712
80,0.3875249,0.2,"TC",19.2332572262271
100,0.5875249,0.2,"TC",18.1045882743707
100,0.3875249,0.2,"TC",15.3967976586491
80,0.5875249,0.2,"TC",13.1776052223006
80,0.3875249,0.2,"TC",19.3373303323686
100,0.5875249,0.2,"TC",16.2894591205512
100,0.3875249,0.2,"TC",18.0684948349373
80,0.5875249,0.2,"TC",12.63612608133
80,0.3875249,0.2,"TC",17.6170433650327
100,0.5875249,0.2,"TC",16.4004608347638
100,0.3875249,0.2,"TC",20.1300228749554
80,0.5875249,0.2,"TC",18.0537681486604
80,0.3875249,0.2,"TC",19.1842285306243
100,0.5875249,0.2,"TC",16.5553721097829
100,0.3875249,0.2,"TC",21.8105882006278
80,0.5875249,0.2,"TC",14.0823587174146
80,0.3875249,0.2,"TC",19.5863951982166
100,0.5875249,0.2,"TC",15.3536184476156
100,0.3875249,0.2,"TC",15.4700611200515
80,0.5875249,0.2,"TC",18.2348368039063
80,0.3875249,0.2,"TC",17.2116202596235
100,0.5875249,0.2,"TC",15.107030639749
100,0.3875249,0.2,"TC",19.6802158055531
80,0.5875249,0.2,"TC",16.3593792945229
80,0.3875249,0.2,"TC",13.6662826685276
100,0.5875249,0.2,"TC",21.6199259648914
100,0.3875249,0.2,"TC",18.0799926682612
80,0.5875249,0.2,"TC",20.7996429712603
80,0.3875249,0.2,"TC",18.1244230714063
100,0.5875249,0.2,"TC",18.922120346668
100,0.3875249,0.2,"TC",16.6212403041891
80,0.5875249,0.2,"TC",16.5044551601649
80,0.3875249,0.2,"TC",19.5612499223394
100,0.5875249,0.2,"TC",20.4209825304866
100,0.3875249,0.2,"TC",21.1425837419764
80,0.5875249,0.2,"TC",14.8565809029328
80,0.3875249,0.2,"TC",19.6865027019938
100,0.5875249,0.2,"TC",18.1877127560025
100,0.3875249,0.2,"TC",14.6871917733563
80,0.5875249,0.2,"TC",13.6927266424879
80,0.3875249,0.2,"TC",18.889810316186
100,0.5875249,0.2,"TC",21.74467582098
100,0.3875249,0.2,"TC",18.1791601023671
80,0.5875249,0.2,"TC",15.5724053441245
80,0.3875249,0.2,"TC",16.4985287847685
100,0.5875249,0.2,"TC",20.3928521580214
100,0.3875249,0.2,"TC",22.4641531733942
80,0.5875249,0.2,"TC",14.9749838052721
80,0.3875249,0.2,"TC",18.5824542156063
100,0.5875249,0.2,"TC",14.462894818048
100,0.3875249,0.2,"TC",21.5238627049338
80,0.5875249,0.2,"TC",18.697782588167
80,0.3875249,0.2,"TC",22.3518642846745
100,0.5875249,0.2,"TC",15.8990944208076
100,0.3875249,0.2,"TC",17.8319147468677
80,0.5875249,0.2,"TC",10.4611102104812
80,0.3875249,0.2,"TC",22.1087128014284
100,0.5875249,0.2,"TC",14.944651170383
100,0.3875249,0.2,"TC",19.8587431377462
80,0.5875249,0.2,"TC",16.9863192647887
80,0.3875249,0.2,"TC",18.7925184464985
100,0.5875249,0.2,"TC",18.0120348272843
100,0.3875249,0.2,"TC",20.3136698550605
80,0.5875249,0.2,"TC",15.3604382299368
80,0.3875249,0.2,"TC",20.8278017492252
100,0.5875249,0.2,"TC",20.3209359860904
100,0.3875249,0.2,"TC",14.6058348236105
80,0.5875249,0.2,"TC",17.6149169412185
80,0.3875249,0.2,"TC",18.6052072829971
100,0.5875249,0.2,"TC",19.7995489423503
100,0.3875249,0.2,"TC",20.4536952491293
80,0.5875249,0.2,"TC",18.5712552155228
80,0.3875249,0.2,"TC",16.0771575258462
100,0.5875249,0.2,"TC",16.8052482622876
100,0.3875249,0.2,"TC",16.802843351901
80,0.5875249,0.2,"TC",16.9995877694626
80,0.3875249,0.2,"TC",19.1448273826407
100,0.5875249,0.2,"TC",11.4447311997474
100,0.3875249,0.2,"TC",14.3022056747389
80,0.5875249,0.2,"TC",17.1140166222618
80,0.3875249,0.2,"TC",23.4759074413421
100,0.5875249,0.2,"TC",19.9716680382768
100,0.3875249,0.2,"TC",19.2668348042195
80,0.5875249,0.2,"TC",16.3569187845345
80,0.3875249,0.2,"TC",22.3734075366965
100,0.5875249,0.2,"TC",14.9351288376391
100,0.3875249,0.2,"TC",16.7562627774933
80,0.5875249,0.2,"TC",18.1574445466278
80,0.3875249,0.2,"TC",16.9289785060284
100,0.5875249,0.2,"TC",14.1065437533752
100,0.3875249,0.2,"TC",20.3053275604614
80,0.5875249,0.2,"TC",11.4966466708314
80,0.3875249,0.2,"TC",17.0828683224018
100,0.5875249,0.2,"TC",14.497137093879
100,0.3875249,0.2,"TC",22.4069978128055
80,0.5875249,0.2,"TC",9.65574511778683
80,0.3875249,0.2,"TC",17.5640329244823
100,0.5875249,0.2,"TC",10.2680314358313
100,0.3875249,0.2,"TC",16.7288099286953
80,0.5875249,0.2,"TC",12.1077840729179
80,0.3875249,0.2,"TC",22.1650630384054
100,0.5875249,0.2,"TC",15.4578021783766
100,0.3875249,0.2,"TC",22.9170609021852
80,0.5875249,0.2,"TC",21.6066255372576
80,0.3875249,0.2,"TC",18.1173157628276
100,0.5875249,0.2,"TC",21.3475919105173
100,0.3875249,0.2,"TC",13.5223784497899
80,0.5875249,0.2,"TC",20.1841743570551
80,0.3875249,0.2,"TC",21.1615798755455
100,0.5875249,0.2,"TC",15.9545673768189
100,0.3875249,0.2,"TC",21.3868076891804
80,0.5875249,0.2,"TC",18.0906394670974
80,0.3875249,0.2,"TC",19.4545773529671
100,0.5875249,0.2,"TC",12.3286382179325
100,0.3875249,0.2,"TC",17.8955104254397
80,0.5875249,0.2,"TC",15.6777993561422
80,0.3875249,0.2,"TC",18.9445997768612
100,0.5875249,0.2,"TC",19.8347512455496
100,0.3875249,0.2,"TC",25.3593666751861
80,0.5875249,0.2,"TC",22.5582367429335
80,0.3875249,0.2,"TC",18.224120957843
100,0.5875249,0.2,"TC",22.6696595538076
100,0.3875249,0.2,"TC",15.8985971381682
80,0.5875249,0.2,"TC",10.7507065704333
80,0.3875249,0.2,"TC",20.1195622064659
100,0.5875249,0.2,"TC",19.1650303235839
100,0.3875249,0.2,"TC",16.7566159334664
80,0.5875249,0.2,"TC",15.260179962193
80,0.3875249,0.2,"TC",17.5511985111989
100,0.5875249,0.2,"TC",14.4301696576454
100,0.3875249,0.2,"TC",18.3323507898319
80,0.5875249,0.2,"TC",21.0164424287908
80,0.3875249,0.2,"TC",20.1697502455311
100,0.5875249,0.2,"TC",16.7037657137643
100,0.3875249,0.2,"TC",16.8433049958942
80,0.5875249,0.2,"TC",13.7373393377207
80,0.3875249,0.2,"TC",21.7136140405128
100,0.5875249,0.2,"TC",19.3698051957065
100,0.3875249,0.2,"TC",18.1297291826008
80,0.5875249,0.2,"TC",16.6184785285058
80,0.3875249,0.2,"TC",18.3406895675465
100,0.5875249,0.2,"TC",14.053834621145
100,0.3875249,0.2,"TC",18.4933254831129
80,0.5875249,0.2,"TC",15.2910178901669
80,0.3875249,0.2,"TC",21.638838968776
100,0.5875249,0.2,"TC",12.2499769470071
100,0.3875249,0.2,"TC",22.3039297521696
80,0.5875249,0.2,"TC",20.072002588731
80,0.3875249,0.2,"TC",18.4447915541368
100,0.5875249,0.2,"TC",14.5657602719622
100,0.3875249,0.2,"TC",22.6811864013889
80,0.5875249,0.2,"TC",14.7926613108746
80,0.3875249,0.2,"TC",28.2321845554014
100,0.5875249,0.2,"TC",19.882466070475
100,0.3875249,0.2,"TC",19.9302788063328
80,0.5875249,0.2,"TC",16.76089825421
80,0.3875249,0.2,"TC",18.0725081260404
100,0.5875249,0.2,"TC",19.2013765758031
100,0.3875249,0.2,"TC",17.5078941616087
80,0.5875249,0.2,"TC",17.1982076385203
80,0.3875249,0.2,"TC",17.3189148627753
100,0.5875249,0.2,"TC",17.8191954490837
100,0.3875249,0.2,"TC",20.955390254469
80,0.5875249,0.2,"TC",13.5957796924015
80,0.3875249,0.2,"TC",20.5873204402594
