"Prev.Length","Prev.Size","Tile.Size","Top.Row","Browse.Time"
60,0.4,0.2,"TC",18.2877956064455
70,0.429175,0.2,"TC",23.7901856782477
80,0.4583499,0.2,"TC",15.4942297298823
90,0.4875249,0.2,"TC",18.1219372455599
100,0.5166998,0.2,"TC",19.4966203243697
110,0.5458748,0.2,"TC",16.3586053513713
120,0.5750498,0.2,"TC",19.8362940326191
60,0.4,0.2,"TC",17.9103351521282
70,0.429175,0.2,"TC",15.9596532705057
80,0.4583499,0.2,"TC",21.5637357858488
90,0.4875249,0.2,"TC",11.4080183571835
100,0.5166998,0.2,"TC",18.0002609498068
110,0.5458748,0.2,"TC",24.5128123653339
120,0.5750498,0.2,"TC",18.3820481905488
60,0.4,0.2,"TC",19.7057068617693
70,0.429175,0.2,"TC",19.697599231221
80,0.4583499,0.2,"TC",10.9231740441595
90,0.4875249,0.2,"TC",16.9612203101513
100,0.5166998,0.2,"TC",16.4775602482449
110,0.5458748,0.2,"TC",18.3402594544324
120,0.5750498,0.2,"TC",16.9300956241224
60,0.4,0.2,"TC",23.4616143619323
70,0.429175,0.2,"TC",23.529390953204
80,0.4583499,0.2,"TC",18.7884569126423
90,0.4875249,0.2,"TC",14.8013843201616
100,0.5166998,0.2,"TC",19.4881257301371
110,0.5458748,0.2,"TC",14.0661958235693
120,0.5750498,0.2,"TC",21.7360946032596
60,0.4,0.2,"TC",17.2160459181161
70,0.429175,0.2,"TC",19.6681902275125
80,0.4583499,0.2,"TC",23.1106904492296
90,0.4875249,0.2,"TC",19.7021031064942
100,0.5166998,0.2,"TC",17.4375002943792
110,0.5458748,0.2,"TC",17.0961590800704
120,0.5750498,0.2,"TC",16.1884163819476
60,0.4,0.2,"TC",23.1723736452616
70,0.429175,0.2,"TC",18.1685655808648
80,0.4583499,0.2,"TC",16.9056915393959
90,0.4875249,0.2,"TC",17.9904105796014
100,0.5166998,0.2,"TC",17.9136276179542
110,0.5458748,0.2,"TC",14.504185154015
120,0.5750498,0.2,"TC",14.6101671622609
60,0.4,0.2,"TC",17.7125361820972
70,0.429175,0.2,"TC",20.0145643469687
80,0.4583499,0.2,"TC",21.635142063563
90,0.4875249,0.2,"TC",20.7471233420832
100,0.5166998,0.2,"TC",15.4210981944015
110,0.5458748,0.2,"TC",19.5230861388935
120,0.5750498,0.2,"TC",17.9226950741109
60,0.4,0.2,"TC",17.5893902531284
70,0.429175,0.2,"TC",18.6643678212132
80,0.4583499,0.2,"TC",19.6530558188634
90,0.4875249,0.2,"TC",16.7110671256408
100,0.5166998,0.2,"TC",17.4916624836256
110,0.5458748,0.2,"TC",18.2134772769139
120,0.5750498,0.2,"TC",20.0243887329828
60,0.4,0.2,"TC",22.6520572845535
70,0.429175,0.2,"TC",25.4064400738673
80,0.4583499,0.2,"TC",17.4565815885561
90,0.4875249,0.2,"TC",16.4582158809756
100,0.5166998,0.2,"TC",13.74059133249
110,0.5458748,0.2,"TC",21.3255477771338
120,0.5750498,0.2,"TC",22.9060218673175
60,0.4,0.2,"TC",16.3788953006096
70,0.429175,0.2,"TC",19.7754650345079
80,0.4583499,0.2,"TC",18.7969718688429
90,0.4875249,0.2,"TC",22.5738925463208
100,0.5166998,0.2,"TC",17.5013404224691
110,0.5458748,0.2,"TC",14.6010626007823
120,0.5750498,0.2,"TC",20.4838430249277
60,0.4,0.2,"TC",19.8267852187598
70,0.429175,0.2,"TC",14.2883486265394
80,0.4583499,0.2,"TC",23.4354002724294
90,0.4875249,0.2,"TC",18.3892725150224
100,0.5166998,0.2,"TC",18.9975572362521
110,0.5458748,0.2,"TC",18.4398213679325
120,0.5750498,0.2,"TC",19.6110466866576
60,0.4,0.2,"TC",15.2614627337248
70,0.429175,0.2,"TC",14.5255369879679
80,0.4583499,0.2,"TC",17.2456092327624
90,0.4875249,0.2,"TC",14.6025563779779
100,0.5166998,0.2,"TC",21.4021086038223
110,0.5458748,0.2,"TC",18.238727569015
120,0.5750498,0.2,"TC",15.7034201663614
60,0.4,0.2,"TC",21.0711429653482
70,0.429175,0.2,"TC",18.5117717809817
80,0.4583499,0.2,"TC",19.4693915075037
90,0.4875249,0.2,"TC",17.2286466049913
100,0.5166998,0.2,"TC",18.6200771090842
110,0.5458748,0.2,"TC",17.3484208690049
120,0.5750498,0.2,"TC",18.0425641481637
60,0.4,0.2,"TC",16.9698606649009
70,0.429175,0.2,"TC",24.7348419765594
80,0.4583499,0.2,"TC",13.8752420055942
90,0.4875249,0.2,"TC",10.3902266639186
100,0.5166998,0.2,"TC",9.28090433535579
110,0.5458748,0.2,"TC",16.2029633869466
120,0.5750498,0.2,"TC",13.2510114022247
60,0.4,0.2,"TC",25.0214751671392
70,0.429175,0.2,"TC",19.6877766653243
80,0.4583499,0.2,"TC",18.3130818396974
90,0.4875249,0.2,"TC",13.9669106198111
100,0.5166998,0.2,"TC",12.2786012419031
110,0.5458748,0.2,"TC",25.1596198501373
120,0.5750498,0.2,"TC",22.7458098373309
60,0.4,0.2,"TC",18.6756887185271
70,0.429175,0.2,"TC",18.5846244291892
80,0.4583499,0.2,"TC",14.2006991578828
90,0.4875249,0.2,"TC",19.1273534211778
100,0.5166998,0.2,"TC",15.4266186049399
110,0.5458748,0.2,"TC",20.3311864969085
120,0.5750498,0.2,"TC",19.1871976714397
60,0.4,0.2,"TC",17.3733494717092
70,0.429175,0.2,"TC",17.1114271361888
80,0.4583499,0.2,"TC",18.3789600086008
90,0.4875249,0.2,"TC",10.3539456905234
100,0.5166998,0.2,"TC",15.8339778877644
110,0.5458748,0.2,"TC",16.1095766310485
120,0.5750498,0.2,"TC",14.2697153190177
60,0.4,0.2,"TC",20.6668052088935
70,0.429175,0.2,"TC",17.4887316848591
80,0.4583499,0.2,"TC",16.1466659114232
90,0.4875249,0.2,"TC",14.863675068619
100,0.5166998,0.2,"TC",23.2556162805764
110,0.5458748,0.2,"TC",20.5448714851086
120,0.5750498,0.2,"TC",18.1469474065623
60,0.4,0.2,"TC",22.6893057121315
70,0.429175,0.2,"TC",23.0985088600135
80,0.4583499,0.2,"TC",23.1051855230648
90,0.4875249,0.2,"TC",19.4404553698096
100,0.5166998,0.2,"TC",15.8530235669542
110,0.5458748,0.2,"TC",17.9228694138012
120,0.5750498,0.2,"TC",20.4400471302305
60,0.4,0.2,"TC",17.4616802105548
70,0.429175,0.2,"TC",11.504424427676
80,0.4583499,0.2,"TC",19.3406208624675
90,0.4875249,0.2,"TC",14.8610517544207
100,0.5166998,0.2,"TC",15.1104929784033
110,0.5458748,0.2,"TC",21.0469030900686
120,0.5750498,0.2,"TC",20.0426258461955
60,0.4,0.2,"TC",24.366226518052
70,0.429175,0.2,"TC",16.9509451457989
80,0.4583499,0.2,"TC",20.567284286224
90,0.4875249,0.2,"TC",18.2010804450334
100,0.5166998,0.2,"TC",19.2337783791861
110,0.5458748,0.2,"TC",18.5920079610573
120,0.5750498,0.2,"TC",14.9769070056702
60,0.4,0.2,"TC",17.6048246058313
70,0.429175,0.2,"TC",17.4462713542831
80,0.4583499,0.2,"TC",19.4480409346128
90,0.4875249,0.2,"TC",21.5026227059769
100,0.5166998,0.2,"TC",17.5746514594501
110,0.5458748,0.2,"TC",15.7841701653989
120,0.5750498,0.2,"TC",18.2051020451775
60,0.4,0.2,"TC",24.3168836741281
70,0.429175,0.2,"TC",17.3257796683735
80,0.4583499,0.2,"TC",17.5692318788109
90,0.4875249,0.2,"TC",17.7060973090962
100,0.5166998,0.2,"TC",20.0659568194983
110,0.5458748,0.2,"TC",19.3243457186373
120,0.5750498,0.2,"TC",19.5947307271435
60,0.4,0.2,"TC",21.6404725914539
70,0.429175,0.2,"TC",17.1106270086093
80,0.4583499,0.2,"TC",16.6259674448658
90,0.4875249,0.2,"TC",17.7727189406868
100,0.5166998,0.2,"TC",15.8011924009006
110,0.5458748,0.2,"TC",19.6241273040173
120,0.5750498,0.2,"TC",20.7106041083812
60,0.4,0.2,"TC",15.3670065304408
70,0.429175,0.2,"TC",20.7177275526796
80,0.4583499,0.2,"TC",16.8329844126205
90,0.4875249,0.2,"TC",14.7450563771835
100,0.5166998,0.2,"TC",17.0734837148575
110,0.5458748,0.2,"TC",15.8844172477161
120,0.5750498,0.2,"TC",18.928090450906
60,0.4,0.2,"TC",17.9936418561544
70,0.429175,0.2,"TC",21.5600812959624
80,0.4583499,0.2,"TC",17.9080533107721
90,0.4875249,0.2,"TC",16.5670906717401
100,0.5166998,0.2,"TC",16.6589718749901
110,0.5458748,0.2,"TC",14.0040063162454
120,0.5750498,0.2,"TC",21.1544823719549
60,0.4,0.2,"TC",16.5546730749822
70,0.429175,0.2,"TC",20.0739240922991
80,0.4583499,0.2,"TC",21.8666307835028
90,0.4875249,0.2,"TC",14.9158357098864
100,0.5166998,0.2,"TC",15.1183121819542
110,0.5458748,0.2,"TC",18.683892200831
120,0.5750498,0.2,"TC",20.9201869844634
60,0.4,0.2,"TC",23.1202588447063
70,0.429175,0.2,"TC",16.9101483179205
80,0.4583499,0.2,"TC",19.5682959133545
90,0.4875249,0.2,"TC",14.4149685531738
100,0.5166998,0.2,"TC",14.8557480011617
110,0.5458748,0.2,"TC",16.4184241368686
120,0.5750498,0.2,"TC",16.0137841752595
60,0.4,0.2,"TC",21.2905693666508
70,0.429175,0.2,"TC",18.8264175108728
80,0.4583499,0.2,"TC",17.6845190722533
90,0.4875249,0.2,"TC",15.7026171204854
100,0.5166998,0.2,"TC",18.6864547180108
110,0.5458748,0.2,"TC",14.5535048913622
120,0.5750498,0.2,"TC",15.4933573142226
60,0.4,0.2,"TC",19.1517763231284
70,0.429175,0.2,"TC",15.2127356595076
80,0.4583499,0.2,"TC",17.9000267895672
90,0.4875249,0.2,"TC",14.5879546449418
100,0.5166998,0.2,"TC",16.4470612965853
110,0.5458748,0.2,"TC",19.3236532814535
120,0.5750498,0.2,"TC",18.943011685104
60,0.4,0.2,"TC",25.3699820552253
70,0.429175,0.2,"TC",19.4629668919913
80,0.4583499,0.2,"TC",20.945696462774
90,0.4875249,0.2,"TC",20.1412719395139
100,0.5166998,0.2,"TC",21.9070560206059
110,0.5458748,0.2,"TC",20.373289463561
120,0.5750498,0.2,"TC",14.2178364842633
60,0.4,0.2,"TC",24.2688668359427
70,0.429175,0.2,"TC",19.600602194911
80,0.4583499,0.2,"TC",12.2110521268077
90,0.4875249,0.2,"TC",14.7688811687243
100,0.5166998,0.2,"TC",19.7188180522447
110,0.5458748,0.2,"TC",17.7845768071437
120,0.5750498,0.2,"TC",17.2318861012475
60,0.4,0.2,"TC",19.3754810370931
70,0.429175,0.2,"TC",19.7567498347585
80,0.4583499,0.2,"TC",25.6811161376417
90,0.4875249,0.2,"TC",20.0211788561341
100,0.5166998,0.2,"TC",20.5550917595901
110,0.5458748,0.2,"TC",18.5315804282865
120,0.5750498,0.2,"TC",18.9718797768514
60,0.4,0.2,"TC",16.7017582968076
70,0.429175,0.2,"TC",21.3109479517346
80,0.4583499,0.2,"TC",16.8887788741489
90,0.4875249,0.2,"TC",14.787198275886
100,0.5166998,0.2,"TC",16.9806140053029
110,0.5458748,0.2,"TC",17.4415252428418
120,0.5750498,0.2,"TC",16.1126715284338
60,0.4,0.2,"TC",21.7853708916492
70,0.429175,0.2,"TC",15.9882293246375
80,0.4583499,0.2,"TC",15.7236566054191
90,0.4875249,0.2,"TC",13.4463851838663
100,0.5166998,0.2,"TC",10.0924801569772
110,0.5458748,0.2,"TC",17.463943852692
120,0.5750498,0.2,"TC",18.2729226770663
60,0.4,0.2,"TC",22.2013591918584
70,0.429175,0.2,"TC",17.0455461041176
80,0.4583499,0.2,"TC",22.5251074569735
90,0.4875249,0.2,"TC",17.8660422028842
100,0.5166998,0.2,"TC",19.6420898834668
110,0.5458748,0.2,"TC",18.3357429445812
120,0.5750498,0.2,"TC",21.7364616978563
60,0.4,0.2,"TC",20.6918165764136
70,0.429175,0.2,"TC",19.5707969888202
80,0.4583499,0.2,"TC",15.6669847555709
90,0.4875249,0.2,"TC",16.1649689524289
100,0.5166998,0.2,"TC",13.9169670725342
110,0.5458748,0.2,"TC",18.7407210627871
120,0.5750498,0.2,"TC",23.0886796236797
60,0.4,0.2,"TC",27.1675218129839
70,0.429175,0.2,"TC",17.2263675249464
80,0.4583499,0.2,"TC",20.9980733653038
90,0.4875249,0.2,"TC",11.0356876382155
100,0.5166998,0.2,"TC",15.1215877382957
110,0.5458748,0.2,"TC",14.5335564552135
120,0.5750498,0.2,"TC",22.1640754625738
60,0.4,0.2,"TC",19.3791934429525
70,0.429175,0.2,"TC",18.986644515253
80,0.4583499,0.2,"TC",17.9265949844174
90,0.4875249,0.2,"TC",15.4824019541387
100,0.5166998,0.2,"TC",13.0024555174863
110,0.5458748,0.2,"TC",13.9303934680845
120,0.5750498,0.2,"TC",18.4952289359402
60,0.4,0.2,"TC",21.4162173772156
70,0.429175,0.2,"TC",19.5492903350553
80,0.4583499,0.2,"TC",17.2561581145454
90,0.4875249,0.2,"TC",16.9538420340774
100,0.5166998,0.2,"TC",24.2289696475783
110,0.5458748,0.2,"TC",17.3972080699662
120,0.5750498,0.2,"TC",17.4054325830427
60,0.4,0.2,"TC",25.8738649492202
70,0.429175,0.2,"TC",21.3151598489611
80,0.4583499,0.2,"TC",18.1414970052307
90,0.4875249,0.2,"TC",17.9131318274209
100,0.5166998,0.2,"TC",14.4962664422945
110,0.5458748,0.2,"TC",15.7892689615311
120,0.5750498,0.2,"TC",16.0606159289524
60,0.4,0.2,"TC",22.443269405107
70,0.429175,0.2,"TC",13.0958278543484
80,0.4583499,0.2,"TC",16.0594412934436
90,0.4875249,0.2,"TC",11.7627627165709
100,0.5166998,0.2,"TC",17.4774524844262
110,0.5458748,0.2,"TC",18.6053259241911
120,0.5750498,0.2,"TC",19.4668377622443
60,0.4,0.2,"TC",19.7021868536199
70,0.429175,0.2,"TC",18.8082043173804
80,0.4583499,0.2,"TC",21.4249365676236
90,0.4875249,0.2,"TC",20.9610457806394
100,0.5166998,0.2,"TC",13.2091120486745
110,0.5458748,0.2,"TC",19.7298546526117
120,0.5750498,0.2,"TC",17.1662906843726
60,0.4,0.2,"TC",21.6242967703016
70,0.429175,0.2,"TC",15.9239400082694
80,0.4583499,0.2,"TC",17.721917240472
90,0.4875249,0.2,"TC",16.4605934006527
100,0.5166998,0.2,"TC",17.6239452685585
110,0.5458748,0.2,"TC",20.2473126727522
120,0.5750498,0.2,"TC",22.2840089077435
60,0.4,0.2,"TC",21.4280750435418
70,0.429175,0.2,"TC",14.7348996722207
80,0.4583499,0.2,"TC",12.3669303556484
90,0.4875249,0.2,"TC",16.3786340003314
100,0.5166998,0.2,"TC",18.7628209027358
110,0.5458748,0.2,"TC",18.8738462307928
120,0.5750498,0.2,"TC",17.974578275269
60,0.4,0.2,"TC",22.9366217133186
70,0.429175,0.2,"TC",17.8581315540021
80,0.4583499,0.2,"TC",20.0097876176857
90,0.4875249,0.2,"TC",17.8762588424368
100,0.5166998,0.2,"TC",14.6561894066748
110,0.5458748,0.2,"TC",16.8456993223247
120,0.5750498,0.2,"TC",14.5477050368578
60,0.4,0.2,"TC",24.2840772450572
70,0.429175,0.2,"TC",19.4257396527462
80,0.4583499,0.2,"TC",15.5368189533177
90,0.4875249,0.2,"TC",13.3972171284793
100,0.5166998,0.2,"TC",14.671987539444
110,0.5458748,0.2,"TC",18.1242326783546
120,0.5750498,0.2,"TC",18.6051150195877
60,0.4,0.2,"TC",17.8665941359305
70,0.429175,0.2,"TC",17.154873505589
80,0.4583499,0.2,"TC",20.6802013297373
90,0.4875249,0.2,"TC",17.6162237967689
100,0.5166998,0.2,"TC",24.7052296377473
110,0.5458748,0.2,"TC",15.4353929690527
120,0.5750498,0.2,"TC",18.9669050546298
60,0.4,0.2,"TC",13.9497769577468
70,0.429175,0.2,"TC",16.3218650790527
80,0.4583499,0.2,"TC",21.7418578039406
90,0.4875249,0.2,"TC",22.5028754271034
100,0.5166998,0.2,"TC",11.1312918102416
110,0.5458748,0.2,"TC",22.838200113117
120,0.5750498,0.2,"TC",21.3775606864914
60,0.4,0.2,"TC",17.9249250683719
70,0.429175,0.2,"TC",21.8100693817685
80,0.4583499,0.2,"TC",14.0340891051455
90,0.4875249,0.2,"TC",16.3374695330425
100,0.5166998,0.2,"TC",23.4484343973492
110,0.5458748,0.2,"TC",22.0813135731858
120,0.5750498,0.2,"TC",17.0897006820982
60,0.4,0.2,"TC",22.5864444787552
70,0.429175,0.2,"TC",22.1836173553905
80,0.4583499,0.2,"TC",14.261472979133
90,0.4875249,0.2,"TC",13.7080386220935
100,0.5166998,0.2,"TC",12.8660519541235
110,0.5458748,0.2,"TC",18.3671437717452
120,0.5750498,0.2,"TC",18.7043297778347
60,0.4,0.2,"TC",22.6309843305495
70,0.429175,0.2,"TC",21.1029690212119
80,0.4583499,0.2,"TC",14.0001492641715
90,0.4875249,0.2,"TC",15.0641264913194
100,0.5166998,0.2,"TC",19.0763335165594
110,0.5458748,0.2,"TC",13.7044079938489
120,0.5750498,0.2,"TC",15.0488764981173
60,0.4,0.2,"TC",15.1710283577298
70,0.429175,0.2,"TC",19.7550658852805
80,0.4583499,0.2,"TC",12.1509712230073
90,0.4875249,0.2,"TC",13.7532184434422
100,0.5166998,0.2,"TC",20.7790731576638
110,0.5458748,0.2,"TC",22.5135695737238
120,0.5750498,0.2,"TC",15.0201964921203
60,0.4,0.2,"TC",17.7399183809951
70,0.429175,0.2,"TC",17.7062780382217
80,0.4583499,0.2,"TC",17.7339748115039
90,0.4875249,0.2,"TC",18.0545778821283
100,0.5166998,0.2,"TC",21.4591516467521
110,0.5458748,0.2,"TC",18.6853530517842
120,0.5750498,0.2,"TC",20.5144196149048
60,0.4,0.2,"TC",21.4323728042715
70,0.429175,0.2,"TC",16.5692219584523
80,0.4583499,0.2,"TC",17.986315448684
90,0.4875249,0.2,"TC",15.6896477737476
100,0.5166998,0.2,"TC",18.3933041444398
110,0.5458748,0.2,"TC",23.0300124095571
120,0.5750498,0.2,"TC",17.4297069849741
60,0.4,0.2,"TC",17.2278677452941
70,0.429175,0.2,"TC",17.631466690173
80,0.4583499,0.2,"TC",16.6680183921831
90,0.4875249,0.2,"TC",21.177849283915
100,0.5166998,0.2,"TC",20.6785288026604
110,0.5458748,0.2,"TC",18.263704335149
120,0.5750498,0.2,"TC",17.1110662849229
60,0.4,0.2,"TC",24.383129572318
70,0.429175,0.2,"TC",21.4816494280296
80,0.4583499,0.2,"TC",15.9620972764886
90,0.4875249,0.2,"TC",16.8120602977004
100,0.5166998,0.2,"TC",17.6061738564586
110,0.5458748,0.2,"TC",20.5940076851384
120,0.5750498,0.2,"TC",20.7715759385317
60,0.4,0.2,"TC",17.1324025638139
70,0.429175,0.2,"TC",20.2235462890268
80,0.4583499,0.2,"TC",21.6392828767587
90,0.4875249,0.2,"TC",20.1226815987585
100,0.5166998,0.2,"TC",17.8742202379812
110,0.5458748,0.2,"TC",21.8257751806518
120,0.5750498,0.2,"TC",15.3594487917084
60,0.4,0.2,"TC",23.8636619428211
70,0.429175,0.2,"TC",19.8112395856309
80,0.4583499,0.2,"TC",20.5609438366404
90,0.4875249,0.2,"TC",22.32856379653
100,0.5166998,0.2,"TC",21.6364941235729
110,0.5458748,0.2,"TC",16.0709954294919
120,0.5750498,0.2,"TC",19.5471390756277
60,0.4,0.2,"TC",20.7181930354876
70,0.429175,0.2,"TC",21.4667565557728
80,0.4583499,0.2,"TC",19.8505411803227
90,0.4875249,0.2,"TC",11.5705093808494
100,0.5166998,0.2,"TC",19.4390913642192
110,0.5458748,0.2,"TC",17.7182013264482
120,0.5750498,0.2,"TC",12.2312633018871
60,0.4,0.2,"TC",21.7753021122058
70,0.429175,0.2,"TC",19.4716299842116
80,0.4583499,0.2,"TC",17.5325381257966
90,0.4875249,0.2,"TC",16.8762294379793
100,0.5166998,0.2,"TC",16.7730645327857
110,0.5458748,0.2,"TC",15.8091088251073
120,0.5750498,0.2,"TC",21.9678357164078
60,0.4,0.2,"TC",12.3614312838232
70,0.429175,0.2,"TC",17.1191151810538
80,0.4583499,0.2,"TC",15.1064112761127
90,0.4875249,0.2,"TC",23.8978241920803
100,0.5166998,0.2,"TC",24.1691630627854
110,0.5458748,0.2,"TC",17.665800249337
120,0.5750498,0.2,"TC",17.3341858348574
60,0.4,0.2,"TC",18.3398447853221
70,0.429175,0.2,"TC",19.0623418754906
80,0.4583499,0.2,"TC",21.1182102017202
90,0.4875249,0.2,"TC",18.5847326569248
100,0.5166998,0.2,"TC",18.5264883098471
110,0.5458748,0.2,"TC",21.1479403971509
120,0.5750498,0.2,"TC",15.9969556339654
60,0.4,0.2,"TC",22.9570379964147
70,0.429175,0.2,"TC",17.4442323308124
80,0.4583499,0.2,"TC",21.2912634831658
90,0.4875249,0.2,"TC",13.814100672928
100,0.5166998,0.2,"TC",18.3688831898529
110,0.5458748,0.2,"TC",15.7927119753219
120,0.5750498,0.2,"TC",14.9556981716422
60,0.4,0.2,"TC",22.9516587495783
70,0.429175,0.2,"TC",18.7041887590866
80,0.4583499,0.2,"TC",17.628991491347
90,0.4875249,0.2,"TC",19.3581379774625
100,0.5166998,0.2,"TC",19.0278140113611
110,0.5458748,0.2,"TC",18.1067987170962
120,0.5750498,0.2,"TC",19.9953968636567
60,0.4,0.2,"TC",20.7412081470225
70,0.429175,0.2,"TC",14.6073940141718
80,0.4583499,0.2,"TC",19.168256664339
90,0.4875249,0.2,"TC",13.4497859780857
100,0.5166998,0.2,"TC",10.946612103165
110,0.5458748,0.2,"TC",14.8630459814593
120,0.5750498,0.2,"TC",20.8252595913315
60,0.4,0.2,"TC",20.0610346798175
70,0.429175,0.2,"TC",18.7386549485703
80,0.4583499,0.2,"TC",14.3472333648467
90,0.4875249,0.2,"TC",15.3876170080767
100,0.5166998,0.2,"TC",15.6408202566284
110,0.5458748,0.2,"TC",22.0278963513286
120,0.5750498,0.2,"TC",18.0816523329063
60,0.4,0.2,"TC",20.9597389753386
70,0.429175,0.2,"TC",18.6122987301019
80,0.4583499,0.2,"TC",18.7231892293358
90,0.4875249,0.2,"TC",15.3652483322443
100,0.5166998,0.2,"TC",14.0049437073332
110,0.5458748,0.2,"TC",16.5934733627256
120,0.5750498,0.2,"TC",20.0099389354766
60,0.4,0.2,"TC",18.1205019068729
70,0.429175,0.2,"TC",14.8951885028939
80,0.4583499,0.2,"TC",19.5517940914768
90,0.4875249,0.2,"TC",19.8570202107927
100,0.5166998,0.2,"TC",15.8453451648257
110,0.5458748,0.2,"TC",13.0615720378215
120,0.5750498,0.2,"TC",17.0074225851691
60,0.4,0.2,"TC",19.770497353766
70,0.429175,0.2,"TC",20.2464459859615
80,0.4583499,0.2,"TC",15.1314223480219
90,0.4875249,0.2,"TC",18.2173701294419
100,0.5166998,0.2,"TC",14.2162625442978
110,0.5458748,0.2,"TC",15.6191412643831
120,0.5750498,0.2,"TC",20.1068916684257
60,0.4,0.2,"TC",17.1194618563822
70,0.429175,0.2,"TC",18.9398156888569
80,0.4583499,0.2,"TC",15.1102548908162
90,0.4875249,0.2,"TC",19.1526584605977
100,0.5166998,0.2,"TC",13.1286848032876
110,0.5458748,0.2,"TC",19.9294304827137
120,0.5750498,0.2,"TC",16.5327208840557
60,0.4,0.2,"TC",23.3720427101292
70,0.429175,0.2,"TC",17.7710307562427
80,0.4583499,0.2,"TC",14.2853422583729
90,0.4875249,0.2,"TC",15.2870699448156
100,0.5166998,0.2,"TC",23.1837240960118
110,0.5458748,0.2,"TC",16.0656084104277
120,0.5750498,0.2,"TC",18.2812948474524
60,0.4,0.2,"TC",21.046732957713
70,0.429175,0.2,"TC",15.639673465847
80,0.4583499,0.2,"TC",21.4395591499284
90,0.4875249,0.2,"TC",20.5435290909085
100,0.5166998,0.2,"TC",19.2773331887577
110,0.5458748,0.2,"TC",21.2574778453106
120,0.5750498,0.2,"TC",18.1756982758358
60,0.4,0.2,"TC",18.7568502465748
70,0.429175,0.2,"TC",20.1058011014294
80,0.4583499,0.2,"TC",15.4969025876757
90,0.4875249,0.2,"TC",18.2682997230317
100,0.5166998,0.2,"TC",15.5361600698779
110,0.5458748,0.2,"TC",17.6320632796778
120,0.5750498,0.2,"TC",16.8910920871409
60,0.4,0.2,"TC",22.784058526548
70,0.429175,0.2,"TC",14.8763657328647
80,0.4583499,0.2,"TC",24.1388553500589
90,0.4875249,0.2,"TC",14.5826402845736
100,0.5166998,0.2,"TC",16.383504526385
110,0.5458748,0.2,"TC",17.8856180595482
120,0.5750498,0.2,"TC",22.2643166256129
60,0.4,0.2,"TC",16.8698373972927
70,0.429175,0.2,"TC",19.5214637436611
80,0.4583499,0.2,"TC",18.3805705245077
90,0.4875249,0.2,"TC",21.2694581332403
100,0.5166998,0.2,"TC",15.8070949569657
