"Prev.Length","Prev.Size","Tile.Size","Top.Row","Browse.Time"
76,0.4875249,0.2,"TC",21.1545735930873
90,0.6275249,0.2,"TC",15.3223949198672
90,0.3475249,0.2,"TC",17.8423403918657
104,0.4875249,0.2,"TC",15.9334272579869
76,0.4875249,0.2,"TC",19.2302616035562
90,0.6275249,0.2,"TC",14.5204568986737
90,0.3475249,0.2,"TC",17.3046932750691
104,0.4875249,0.2,"TC",15.8482522169439
76,0.4875249,0.2,"TC",12.7616447490295
90,0.6275249,0.2,"TC",12.5789585496333
90,0.3475249,0.2,"TC",17.3671933789889
104,0.4875249,0.2,"TC",10.5950471560991
76,0.4875249,0.2,"TC",18.8961122454419
90,0.6275249,0.2,"TC",16.7769476157031
90,0.3475249,0.2,"TC",19.1052773196561
104,0.4875249,0.2,"TC",18.1308776574621
76,0.4875249,0.2,"TC",13.715534705799
90,0.6275249,0.2,"TC",11.781706372784
90,0.3475249,0.2,"TC",21.4834236982007
104,0.4875249,0.2,"TC",16.1324119196758
76,0.4875249,0.2,"TC",19.4922431123286
90,0.6275249,0.2,"TC",16.7836050743322
90,0.3475249,0.2,"TC",17.5351861342562
104,0.4875249,0.2,"TC",21.3950698116565
76,0.4875249,0.2,"TC",13.9017664045347
90,0.6275249,0.2,"TC",17.8953159692924
90,0.3475249,0.2,"TC",21.0428208694345
104,0.4875249,0.2,"TC",17.625414443071
76,0.4875249,0.2,"TC",16.9033973354671
90,0.6275249,0.2,"TC",13.4033293654623
90,0.3475249,0.2,"TC",22.2441256613797
104,0.4875249,0.2,"TC",18.2529573311421
76,0.4875249,0.2,"TC",15.8507394349123
90,0.6275249,0.2,"TC",16.4067508734899
90,0.3475249,0.2,"TC",20.272421862348
104,0.4875249,0.2,"TC",25.596426267827
76,0.4875249,0.2,"TC",16.0522713044469
90,0.6275249,0.2,"TC",12.1463224964891
90,0.3475249,0.2,"TC",17.4977668778044
104,0.4875249,0.2,"TC",13.461071999102
76,0.4875249,0.2,"TC",17.328508245874
90,0.6275249,0.2,"TC",15.2232743775951
90,0.3475249,0.2,"TC",18.7427353895938
104,0.4875249,0.2,"TC",18.009835647126
76,0.4875249,0.2,"TC",19.1978821632734
90,0.6275249,0.2,"TC",19.4956767403399
90,0.3475249,0.2,"TC",16.4415819364356
104,0.4875249,0.2,"TC",12.6617440858748
76,0.4875249,0.2,"TC",21.2908264901024
90,0.6275249,0.2,"TC",12.4282732597329
90,0.3475249,0.2,"TC",15.4523238998026
104,0.4875249,0.2,"TC",13.6916966840067
76,0.4875249,0.2,"TC",14.264009636703
90,0.6275249,0.2,"TC",18.1672730011473
90,0.3475249,0.2,"TC",19.7422581590802
104,0.4875249,0.2,"TC",16.6301404896097
76,0.4875249,0.2,"TC",19.0144026115273
90,0.6275249,0.2,"TC",18.5192743193118
90,0.3475249,0.2,"TC",18.0040512769169
104,0.4875249,0.2,"TC",21.4671526738162
76,0.4875249,0.2,"TC",20.5265992679097
90,0.6275249,0.2,"TC",13.5957583408061
90,0.3475249,0.2,"TC",18.7174379014551
104,0.4875249,0.2,"TC",14.8009762825883
76,0.4875249,0.2,"TC",17.7766098252098
90,0.6275249,0.2,"TC",18.9275884785402
90,0.3475249,0.2,"TC",21.000677604103
104,0.4875249,0.2,"TC",18.3982070129807
76,0.4875249,0.2,"TC",16.802886238765
90,0.6275249,0.2,"TC",20.0850709069454
90,0.3475249,0.2,"TC",20.7011106601014
104,0.4875249,0.2,"TC",17.8838282346279
76,0.4875249,0.2,"TC",16.7274602556774
90,0.6275249,0.2,"TC",18.8295915364325
90,0.3475249,0.2,"TC",22.6448886531344
104,0.4875249,0.2,"TC",16.9263752438012
76,0.4875249,0.2,"TC",20.0527771637568
90,0.6275249,0.2,"TC",16.67315521181
90,0.3475249,0.2,"TC",16.7344958443824
104,0.4875249,0.2,"TC",16.738473722479
76,0.4875249,0.2,"TC",17.3985352989698
90,0.6275249,0.2,"TC",15.9356404799328
90,0.3475249,0.2,"TC",20.3065225873771
104,0.4875249,0.2,"TC",16.2063398764966
76,0.4875249,0.2,"TC",20.1978195791451
90,0.6275249,0.2,"TC",21.4891190548716
90,0.3475249,0.2,"TC",18.7335240499476
104,0.4875249,0.2,"TC",18.4338693773468
76,0.4875249,0.2,"TC",18.3712718603535
90,0.6275249,0.2,"TC",15.0367798237639
90,0.3475249,0.2,"TC",22.8755866281015
104,0.4875249,0.2,"TC",19.4761653742958
76,0.4875249,0.2,"TC",16.6282264182034
90,0.6275249,0.2,"TC",14.1422916548483
90,0.3475249,0.2,"TC",20.0698573475386
104,0.4875249,0.2,"TC",19.6136453546191
76,0.4875249,0.2,"TC",21.093975651973
90,0.6275249,0.2,"TC",12.7860131525745
90,0.3475249,0.2,"TC",22.3983362386715
104,0.4875249,0.2,"TC",17.8204038674253
76,0.4875249,0.2,"TC",17.4464485532693
90,0.6275249,0.2,"TC",9.27869508544671
90,0.3475249,0.2,"TC",21.1588081303422
104,0.4875249,0.2,"TC",21.6211305524293
76,0.4875249,0.2,"TC",13.497326237367
90,0.6275249,0.2,"TC",15.2716761428945
90,0.3475249,0.2,"TC",21.3798093379178
104,0.4875249,0.2,"TC",13.963135554805
76,0.4875249,0.2,"TC",18.4826997113051
90,0.6275249,0.2,"TC",14.3320381041294
90,0.3475249,0.2,"TC",18.3771557988735
104,0.4875249,0.2,"TC",18.0561546216373
76,0.4875249,0.2,"TC",15.9314447341755
90,0.6275249,0.2,"TC",18.7073489756279
90,0.3475249,0.2,"TC",20.2863037745914
104,0.4875249,0.2,"TC",21.9604766439633
76,0.4875249,0.2,"TC",17.6222940033767
90,0.6275249,0.2,"TC",10.4239883588414
90,0.3475249,0.2,"TC",18.8398332738845
104,0.4875249,0.2,"TC",16.5909422746279
76,0.4875249,0.2,"TC",23.6064554309861
90,0.6275249,0.2,"TC",19.480385765335
90,0.3475249,0.2,"TC",20.2361688035741
104,0.4875249,0.2,"TC",18.0725333653842
76,0.4875249,0.2,"TC",21.1891260349009
90,0.6275249,0.2,"TC",15.3153026921684
90,0.3475249,0.2,"TC",19.9036903358083
104,0.4875249,0.2,"TC",20.5265319002362
76,0.4875249,0.2,"TC",15.6984132608284
90,0.6275249,0.2,"TC",15.4300038466955
90,0.3475249,0.2,"TC",17.8605921008366
104,0.4875249,0.2,"TC",19.6927336656246
76,0.4875249,0.2,"TC",15.4215212671101
90,0.6275249,0.2,"TC",21.4495908074825
90,0.3475249,0.2,"TC",15.4273159562269
104,0.4875249,0.2,"TC",21.1456315598337
76,0.4875249,0.2,"TC",16.8613239300182
90,0.6275249,0.2,"TC",13.6832933679302
90,0.3475249,0.2,"TC",21.6803551269219
104,0.4875249,0.2,"TC",20.3850761818988
76,0.4875249,0.2,"TC",15.719446180924
90,0.6275249,0.2,"TC",12.4542360046357
90,0.3475249,0.2,"TC",21.757364499184
104,0.4875249,0.2,"TC",21.0134905583316
76,0.4875249,0.2,"TC",20.0343528022936
90,0.6275249,0.2,"TC",20.8080934466177
90,0.3475249,0.2,"TC",15.7264292594186
104,0.4875249,0.2,"TC",17.4365608680965
76,0.4875249,0.2,"TC",17.828328269592
90,0.6275249,0.2,"TC",15.1483347289227
90,0.3475249,0.2,"TC",15.6290577518278
104,0.4875249,0.2,"TC",14.1937132074948
76,0.4875249,0.2,"TC",19.1453399279695
90,0.6275249,0.2,"TC",14.4690904663657
90,0.3475249,0.2,"TC",21.666801072836
104,0.4875249,0.2,"TC",12.6780039322156
76,0.4875249,0.2,"TC",13.9863379588119
90,0.6275249,0.2,"TC",11.9604002455132
90,0.3475249,0.2,"TC",20.9918476648929
104,0.4875249,0.2,"TC",19.9080622529133
76,0.4875249,0.2,"TC",19.842050651923
90,0.6275249,0.2,"TC",16.3193907167406
90,0.3475249,0.2,"TC",14.1936923788032
104,0.4875249,0.2,"TC",20.4863101590075
76,0.4875249,0.2,"TC",15.4357684826193
90,0.6275249,0.2,"TC",22.6220171912838
90,0.3475249,0.2,"TC",13.4491860873279
104,0.4875249,0.2,"TC",12.2788789558894
76,0.4875249,0.2,"TC",16.1005180560237
90,0.6275249,0.2,"TC",17.4631569866956
90,0.3475249,0.2,"TC",20.2779155633857
104,0.4875249,0.2,"TC",24.5387230639759
76,0.4875249,0.2,"TC",11.8121398524216
90,0.6275249,0.2,"TC",16.6358116959017
90,0.3475249,0.2,"TC",23.8101029418808
104,0.4875249,0.2,"TC",14.5417612879854
76,0.4875249,0.2,"TC",17.700939954939
90,0.6275249,0.2,"TC",16.3016956252402
90,0.3475249,0.2,"TC",16.5457527347868
104,0.4875249,0.2,"TC",18.2481270618239
76,0.4875249,0.2,"TC",18.4356271431925
90,0.6275249,0.2,"TC",17.8922205649024
90,0.3475249,0.2,"TC",17.6722231437765
104,0.4875249,0.2,"TC",16.5408533906786
76,0.4875249,0.2,"TC",18.2963019500553
90,0.6275249,0.2,"TC",14.464230768128
90,0.3475249,0.2,"TC",24.9823613260318
104,0.4875249,0.2,"TC",16.8261090426619
76,0.4875249,0.2,"TC",18.9249835870995
90,0.6275249,0.2,"TC",20.3347231618302
90,0.3475249,0.2,"TC",22.785691423956
104,0.4875249,0.2,"TC",15.3484739192554
76,0.4875249,0.2,"TC",21.3328827727763
90,0.6275249,0.2,"TC",11.5686640968659
90,0.3475249,0.2,"TC",16.6253446854433
104,0.4875249,0.2,"TC",13.6236441791958
76,0.4875249,0.2,"TC",13.6632748372397
90,0.6275249,0.2,"TC",20.2799055604908
90,0.3475249,0.2,"TC",17.1685068924676
104,0.4875249,0.2,"TC",11.4372417583035
76,0.4875249,0.2,"TC",14.1384871875898
90,0.6275249,0.2,"TC",16.5352056781875
90,0.3475249,0.2,"TC",17.5105687220197
104,0.4875249,0.2,"TC",21.5540631665843
76,0.4875249,0.2,"TC",16.1999877327412
90,0.6275249,0.2,"TC",15.7605056577969
90,0.3475249,0.2,"TC",17.0156234758889
104,0.4875249,0.2,"TC",18.8997840261425
76,0.4875249,0.2,"TC",15.0086537357595
90,0.6275249,0.2,"TC",16.411148520523
90,0.3475249,0.2,"TC",18.1194536697364
104,0.4875249,0.2,"TC",16.9790060082825
76,0.4875249,0.2,"TC",17.1984205176535
90,0.6275249,0.2,"TC",12.6508154348159
90,0.3475249,0.2,"TC",19.0943756062339
104,0.4875249,0.2,"TC",11.9202729126515
76,0.4875249,0.2,"TC",18.6886773655394
90,0.6275249,0.2,"TC",20.3802163397538
90,0.3475249,0.2,"TC",17.6598305856703
104,0.4875249,0.2,"TC",15.0749685671314
76,0.4875249,0.2,"TC",21.4947268133403
90,0.6275249,0.2,"TC",16.2562031835711
90,0.3475249,0.2,"TC",20.7023626931946
104,0.4875249,0.2,"TC",16.5405796975353
76,0.4875249,0.2,"TC",22.867274233791
90,0.6275249,0.2,"TC",18.0275732890118
90,0.3475249,0.2,"TC",16.975464977896
104,0.4875249,0.2,"TC",18.6318962573542
76,0.4875249,0.2,"TC",12.0803499518618
90,0.6275249,0.2,"TC",17.9975289047546
90,0.3475249,0.2,"TC",18.9187224711902
104,0.4875249,0.2,"TC",17.8722038428305
76,0.4875249,0.2,"TC",20.4884537035138
90,0.6275249,0.2,"TC",20.8540126175745
90,0.3475249,0.2,"TC",24.9045714313857
104,0.4875249,0.2,"TC",15.060752764017
76,0.4875249,0.2,"TC",20.6001973672062
90,0.6275249,0.2,"TC",14.9453242648405
90,0.3475249,0.2,"TC",13.9052043967641
104,0.4875249,0.2,"TC",15.3506669440559
76,0.4875249,0.2,"TC",20.4248916099853
90,0.6275249,0.2,"TC",16.7530892443219
90,0.3475249,0.2,"TC",21.9538603227164
104,0.4875249,0.2,"TC",19.1491460908699
76,0.4875249,0.2,"TC",19.7708673205257
90,0.6275249,0.2,"TC",17.1204139328766
90,0.3475249,0.2,"TC",21.1468588569364
104,0.4875249,0.2,"TC",18.7917904999406
76,0.4875249,0.2,"TC",16.6585938385599
90,0.6275249,0.2,"TC",12.8741854701699
90,0.3475249,0.2,"TC",19.450948652832
104,0.4875249,0.2,"TC",17.5004148492441
76,0.4875249,0.2,"TC",22.2710922170099
90,0.6275249,0.2,"TC",17.4175105397364
90,0.3475249,0.2,"TC",20.8496144305768
104,0.4875249,0.2,"TC",17.4074851214108
76,0.4875249,0.2,"TC",13.8402382736318
90,0.6275249,0.2,"TC",16.6929676080037
90,0.3475249,0.2,"TC",15.6941877129613
104,0.4875249,0.2,"TC",15.5646729804338
76,0.4875249,0.2,"TC",22.8272376214958
90,0.6275249,0.2,"TC",15.8327012311476
90,0.3475249,0.2,"TC",18.7890204894682
104,0.4875249,0.2,"TC",15.06116184103
76,0.4875249,0.2,"TC",15.7046277383246
90,0.6275249,0.2,"TC",11.9147015214447
90,0.3475249,0.2,"TC",20.7990755777155
104,0.4875249,0.2,"TC",15.5249469013116
76,0.4875249,0.2,"TC",13.1942067374054
90,0.6275249,0.2,"TC",13.5425126074934
90,0.3475249,0.2,"TC",19.7631959934216
104,0.4875249,0.2,"TC",18.6124970066604
76,0.4875249,0.2,"TC",24.627991651755
90,0.6275249,0.2,"TC",14.6973151162
90,0.3475249,0.2,"TC",16.6111503292767
104,0.4875249,0.2,"TC",16.4606961032513
76,0.4875249,0.2,"TC",21.3019846963605
90,0.6275249,0.2,"TC",14.7418872708335
